"id","alt","date","InBurrow","x","y","grid.cell"
"tm14",253.69,2015-07-04 19:30:00,0,373348.46,8211591.192,125
"tm14",219.58,2015-07-04 19:37:00,0,373383.154,8211526.668,125
"tm14",218.24,2015-07-04 19:42:00,1,373417.5223,8211486.866,125
"tm14",200.46,2015-07-05 18:42:00,0,373355.114,8211568.328,125
"tm14",206.11,2015-07-05 18:47:00,0,373344.805,8211594.601,125
"tm14",203.6,2015-07-05 18:52:00,0,373344.355,8211598.582,125
"tm14",206.25,2015-07-05 18:57:00,0,373355.961,8211569.771,125
"tm14",212.83,2015-07-05 19:02:00,0,373370.753,8211693.331,112
"tm14",204.52,2015-07-05 19:07:00,0,373398.221,8211806.784,112
"tm14",212.32,2015-07-05 19:17:00,0,373496.998,8212070.454,87
"tm14",212.88,2015-07-05 19:22:00,0,373521.165,8212125.913,87
"tm14",214.03,2015-07-05 19:27:00,0,373534.886,8212156.971,87
"tm14",230.63,2015-07-05 19:32:00,0,373557.432,8212141.169,87
"tm14",211.13,2015-07-05 19:37:00,0,373566.005,8212137.788,87
"tm14",213.72,2015-07-05 19:43:00,0,373568.359,8212156.168,87
"tm14",209.36,2015-07-05 19:48:00,0,373553.243,8212163.052,87
"tm14",201.33,2015-07-05 19:53:00,0,373612.168,8212198.574,87
"tm14",199.51,2015-07-05 19:58:00,0,373627.539,8212221.675,87
"tm14",211.43,2015-07-05 20:03:00,0,373620.873,8212246.752,87
"tm14",224.91,2015-07-05 20:08:00,0,373583.98,8212266.013,74
"tm14",193.48,2015-07-05 20:13:00,0,373568.559,8212251.541,74
"tm14",194.24,2015-07-05 20:18:00,1,373506.2231,8212273.282,74
"tm14",212.75,2015-07-06 17:59:00,0,373573.572,8212309.434,74
"tm14",218.15,2015-07-06 18:05:00,0,373607.521,8212300.114,74
"tm14",216.63,2015-07-06 18:10:00,0,373641.383,8212212.903,88
"tm14",214.58,2015-07-06 18:20:00,0,373819.368,8212258.07,75
"tm14",214.41,2015-07-06 18:25:00,0,373816.755,8212228.957,88
"tm14",210.89,2015-07-06 18:30:00,0,373823.255,8212083.724,88
"tm14",208.92,2015-07-06 18:35:00,0,373814.356,8211994.83,101
"tm14",214.42,2015-07-06 18:40:00,0,373821.486,8211963.449,101
"tm14",208.02,2015-07-06 18:45:00,0,373861.496,8211885.235,102
"tm14",202.5,2015-07-06 18:50:00,0,373862.399,8211876.942,102
"tm14",208.11,2015-07-06 18:55:00,0,373864.863,8211876.182,102
"tm14",205.49,2015-07-06 19:00:00,0,373859.922,8211880.136,102
"tm14",219.17,2015-07-06 19:05:00,0,373875.469,8211872.591,102
"tm14",204.59,2015-07-06 19:15:00,0,373870.778,8211832.955,115
"tm14",203.46,2015-07-06 19:20:00,0,373909.395,8211867.143,102
"tm14",202.36,2015-07-06 19:25:00,0,373883.105,8211883.478,102
"tm14",236.47,2015-07-06 19:30:00,0,373873.942,8211859.085,102
"tm14",203.89,2015-07-06 19:35:00,0,373855.342,8211895.71,102
"tm14",209.78,2015-07-06 19:40:00,0,373849.679,8211969.585,102
"tm14",212.62,2015-07-06 19:45:00,0,373846.647,8211994.794,102
"tm14",213.72,2015-07-06 19:50:00,0,373831.773,8212015.398,101
"tm14",214.66,2015-07-06 20:00:00,0,373603.06,8212146.189,87
"tm14",233.7,2015-07-06 20:05:00,0,373564.355,8212145.856,87
"tm14",234.44,2015-07-06 20:10:00,0,373607.18,8212210.605,87
"tm14",225.29,2015-07-06 20:16:00,0,373635.54,8212243.517,87
"tm14",215.65,2015-07-06 20:26:00,0,373915.491,8212295.907,76
"tm14",217.02,2015-07-06 20:31:00,0,373986.361,8212318.331,76
"tm14",219.36,2015-07-06 20:36:00,0,373989.473,8212335.055,76
"tm14",203.98,2015-07-06 20:41:00,0,373967.425,8212338.69,76
"tm14",216.53,2015-07-06 20:46:00,0,373960.266,8212375.161,76
"tm14",222.64,2015-07-06 20:51:00,0,373971.34,8212439.174,76
"tm14",214.13,2015-07-06 20:56:00,0,373976.183,8212452.478,63
"tm14",216.15,2015-07-06 21:01:00,0,374003.817,8212462.926,63
"tm14",214.78,2015-07-06 21:06:00,0,373997.881,8212435.121,76
"tm14",214.03,2015-07-06 21:11:00,0,373999.687,8212399.838,76
"tm14",250.51,2015-07-06 21:21:00,0,373739.427,8212195.322,88
"tm14",199.35,2015-07-06 21:31:00,0,373846.262,8211912.807,102
"tm14",219.58,2015-07-06 21:36:00,0,373903.73,8211848.081,115
"tm14",197.64,2015-07-06 21:46:00,0,373892.429,8211823.786,115
"tm14",182.48,2015-07-06 21:56:00,0,373873.455,8211794.911,115
"tm14",205.5,2015-07-06 22:02:00,0,373869.034,8211782.715,115
"tm14",211.04,2015-07-06 22:07:00,0,373859.545,8211796.712,115
"tm14",206.82,2015-07-06 22:12:00,0,373899.778,8211828.696,115
"tm14",209.3,2015-07-06 22:17:00,0,373901.071,8211826.933,115
"tm14",209.41,2015-07-06 22:22:00,0,373895.729,8211826.349,115
"tm14",207.18,2015-07-06 22:27:00,0,373906.219,8211843.006,115
"tm14",206.02,2015-07-06 22:32:00,0,373895.547,8211857.991,102
"tm14",208.9,2015-07-06 22:37:00,0,373886.183,8211850.082,102
"tm14",241.64,2015-07-06 22:42:00,0,373866.609,8211851.298,102
"tm14",187.39,2015-07-06 22:47:00,0,373841.758,8211915.105,102
"tm14",202.19,2015-07-06 22:57:00,0,373861.398,8211976.955,102
"tm14",190.18,2015-07-06 23:02:00,0,373841.694,8212000.74,102
"tm14",198.64,2015-07-06 23:12:00,0,373705.724,8212106.063,88
"tm14",193.73,2015-07-06 23:17:00,0,373594.092,8212143.814,87
"tm14",212.96,2015-07-06 23:27:00,0,373548.066,8212133.481,87
"tm14",216.2,2015-07-06 23:32:00,0,373535.72,8212160.849,87
"tm14",212.85,2015-07-06 23:37:00,0,373546.9,8212261.927,74
"tm14",224.36,2015-07-06 23:42:00,0,373502.344,8212275.058,74
"tm14",211.59,2015-07-06 23:47:00,0,373505.236,8212274.19,74
"tm14",204.15,2015-07-06 23:53:00,1,373445.5028,8211947.173,100
"tm14",198.85,2015-07-08 17:08:00,0,373387.731,8211641.649,125
"tm14",203.01,2015-07-08 17:13:00,0,373386.948,8211647.619,125
"tm14",213.5,2015-07-08 17:18:00,0,373386.278,8211689.769,112
"tm14",205.48,2015-07-08 17:23:00,0,373392.334,8211696.332,112
"tm14",194.2,2015-07-08 17:28:00,0,373391.458,8211699.978,112
"tm14",202.13,2015-07-08 17:33:00,0,373381.876,8211748.494,112
"tm14",197.3,2015-07-08 17:39:00,0,373373.548,8211765.042,112
"tm14",209.42,2015-07-08 17:44:00,0,373371.923,8211768.683,112
"tm14",219.83,2015-07-08 17:49:00,0,373370.937,8211791.47,112
"tm14",205.11,2015-07-08 17:54:00,0,373366.771,8211809.369,112
"tm14",209.88,2015-07-08 17:59:00,0,373357.709,8211823.258,112
"tm14",213.87,2015-07-08 18:05:00,0,373354.922,8211824.459,112
"tm14",227.69,2015-07-08 18:10:00,0,373359.317,8211841.191,112
"tm14",220.14,2015-07-08 18:25:00,0,373508.428,8212146.751,87
"tm14",221.55,2015-07-08 18:30:00,0,373607.583,8212215.033,87
"tm14",180.37,2015-07-08 18:36:00,0,373637.43,8212193.74,88
"tm14",197.51,2015-07-08 18:41:00,0,373784.848,8212236.519,88
"tm14",211.5,2015-07-08 18:47:00,0,373818.556,8212194.559,88
"tm14",213.92,2015-07-08 18:53:00,0,373814.638,8212094.739,88
"tm14",205.22,2015-07-08 18:58:00,0,373845.422,8212059.179,89
"tm14",207.4,2015-07-08 19:03:00,0,373877.269,8212062.128,89
"tm14",205.95,2015-07-08 19:08:00,0,373900.125,8211992.002,102
"tm14",207.03,2015-07-08 19:13:00,0,373901.057,8211959.922,102
"tm14",212.33,2015-07-08 19:18:00,0,373905.146,8211955.52,102
"tm14",208.39,2015-07-08 19:23:00,0,373901.26,8211924.519,102
"tm14",201.47,2015-07-08 19:28:00,0,373902.864,8211924.528,102
"tm14",212.62,2015-07-08 19:33:00,0,373906.596,8211926.43,102
"tm14",213.27,2015-07-08 19:38:00,0,373904.959,8211913.476,102
"tm14",210.65,2015-07-08 19:43:00,0,373909.136,8211912.283,102
"tm14",206.98,2015-07-08 19:53:00,0,373897.38,8211892.632,102
"tm14",220.42,2015-07-08 19:58:00,0,373895.187,8211920.833,102
"tm14",213.41,2015-07-08 20:03:00,0,373916.946,8211892.744,102
"tm14",212.39,2015-07-08 20:09:00,0,373913.384,8211880,102
"tm14",208.94,2015-07-08 20:14:00,0,373898.781,8211853.363,102
"tm14",210.14,2015-07-08 20:19:00,0,373903.329,8211843.432,115
"tm14",205.66,2015-07-08 20:24:00,0,373890.731,8211840.151,115
"tm14",211.2,2015-07-08 20:29:00,0,373884.507,8211862.796,102
"tm14",214.04,2015-07-08 20:34:00,0,373887.11,8211912.157,102
"tm14",208.92,2015-07-08 20:39:00,0,373860.575,8211915.324,102
"tm14",207.38,2015-07-08 20:44:00,0,373855.543,8211935.21,102
"tm14",204.88,2015-07-08 20:49:00,0,373842.366,8211958.147,102
"tm14",215.75,2015-07-08 20:54:00,0,373830.76,8211986.958,101
"tm14",211.9,2015-07-08 20:59:00,0,373831.472,8212012.077,101
"tm14",235.14,2015-07-08 21:04:00,0,373843.789,8212138.941,89
"tm14",214.47,2015-07-08 21:09:00,0,373801.131,8212249.889,75
"tm14",213.05,2015-07-08 21:14:00,0,373738.015,8212236.471,88
"tm14",211.87,2015-07-08 21:19:00,0,373635.579,8212236.768,87
"tm14",217.84,2015-07-08 21:24:00,0,373618.677,8212200.935,87
"tm14",212.47,2015-07-08 21:29:00,0,373556.16,8212139.17,87
"tm14",209.26,2015-07-08 21:34:00,0,373503.795,8212097.158,87
"tm14",213.84,2015-07-08 21:39:00,0,373498.674,8212076.439,87
"tm14",216.58,2015-07-08 21:44:00,0,373472.038,8212022.846,100
"tm14",233.13,2015-07-08 21:49:00,0,373483.557,8212009.193,100
"tm14",217.71,2015-07-08 21:54:00,0,373464.834,8211992.6,100
"tm14",217.17,2015-07-08 22:00:00,1,373415.484,8211858.543,99
"tm14",193.4,2015-07-09 17:11:00,0,373424.22,8211896.774,99
"tm14",214.06,2015-07-09 17:16:00,0,373439.047,8211940.009,100
"tm14",177.43,2015-07-09 17:21:00,0,373444.324,8211951.988,100
"tm14",214.71,2015-07-09 17:27:00,0,373494.272,8212061.034,87
"tm14",227.22,2015-07-09 17:32:00,0,373532.653,8212117.792,87
"tm14",215.65,2015-07-09 17:37:00,0,373585.323,8212255.62,74
"tm14",213.18,2015-07-09 17:42:00,0,373614.892,8212282.786,74
"tm14",218.52,2015-07-09 17:47:00,0,373625.337,8212251.425,74
"tm14",212.15,2015-07-09 17:52:00,0,373671.818,8212182.32,88
"tm14",203.33,2015-07-09 17:57:00,0,373701.335,8212144.098,88
"tm14",205.32,2015-07-09 18:02:00,0,373727.66,8212121.789,88
"tm14",205.66,2015-07-09 18:07:00,0,373764.123,8212084.27,88
"tm14",200.61,2015-07-09 18:13:00,0,373780.598,8212064.118,88
"tm14",201.85,2015-07-09 18:18:00,0,373801.766,8212064.682,88
"tm14",204.2,2015-07-09 18:23:00,0,373789.525,8212073.684,88
"tm14",205.56,2015-07-09 18:28:00,0,373788.609,8212084.19,88
"tm14",201.03,2015-07-09 18:33:00,0,373784.551,8212083.281,88
"tm14",203.82,2015-07-09 18:38:00,0,373669.751,8212114.154,88
"tm14",208.07,2015-07-09 18:43:00,0,373574.849,8212161.737,87
"tm14",206.77,2015-07-09 18:48:00,0,373566.265,8212166.888,87
"tm14",206.23,2015-07-09 18:53:00,0,373605.58,8212209.932,87
"tm14",198.02,2015-07-09 18:58:00,0,373612.844,8212285.54,74
"tm14",202.14,2015-07-09 19:03:00,0,373575.173,8212235.536,87
"tm14",209.5,2015-07-09 19:08:00,0,373545.107,8212220.427,87
"tm14",209.73,2015-07-09 19:13:00,0,373529.653,8212286.169,74
"tm14",200.88,2015-07-09 19:24:00,0,373499.093,8212282.563,74
"tm14",218.7,2015-07-09 19:29:00,0,373470.727,8212250.757,74
"tm14",217.74,2015-07-09 19:34:00,0,373439.763,8212243.055,87
"tm14",220.88,2015-07-09 19:39:00,0,373321.37,8212266.161,73
"tm14",190.37,2015-07-09 19:44:00,0,373256.738,8212218.988,86
"tm14",194.2,2015-07-09 19:49:00,0,373255.59,8212214.114,86
"tm14",187.49,2015-07-09 19:54:00,0,373245.065,8212203.653,86
"tm14",223.25,2015-07-09 20:00:00,0,373242.08,8212220.564,86
"tm14",221.24,2015-07-09 20:05:00,0,373236.616,8212166.872,86
"tm14",228.3,2015-07-09 20:10:00,0,373254.006,8212136.435,86
"tm14",219.14,2015-07-09 20:15:00,0,373250.339,8212123.359,86
"tm14",219.89,2015-07-09 20:20:00,0,373194.151,8212039.833,98
"tm14",219.35,2015-07-09 20:25:00,0,373204.969,8211999.402,98
"tm14",233.23,2015-07-09 20:30:00,0,373192.579,8211960.053,98
"tm14",221.03,2015-07-09 20:35:00,0,373195.055,8211957.08,98
"tm14",222.85,2015-07-09 20:40:00,0,373134.979,8211972.998,98
"tm14",218.02,2015-07-09 20:45:00,0,373133.919,8211952.966,98
"tm14",220.73,2015-07-09 20:50:00,0,373123.052,8211927.566,98
"tm14",214.99,2015-07-09 20:55:00,0,373105.606,8211912.087,98
"tm14",217.81,2015-07-09 21:00:00,0,373112.542,8211914.45,98
"tm14",226.8,2015-07-09 21:06:00,0,373132.056,8211923.635,98
"tm14",219.03,2015-07-09 21:11:00,0,373194.397,8211922.888,98
"tm14",216.93,2015-07-09 21:16:00,0,373226.647,8211781.676,111
"tm14",214.29,2015-07-09 21:21:00,0,373232.001,8211780.269,111
"tm14",211.47,2015-07-09 21:26:00,0,373231.182,8211773.958,111
"tm14",218.26,2015-07-09 21:31:00,0,373236.854,8211773.105,112
"tm14",212.23,2015-07-09 21:36:00,0,373237.298,8211770.342,112
"tm14",211.14,2015-07-09 21:41:00,0,373256.509,8211757.84,112
"tm14",213.76,2015-07-09 21:46:00,0,373262.364,8211743.711,112
"tm14",210.03,2015-07-09 21:51:00,0,373273.024,8211730.717,112
"tm14",216.07,2015-07-09 21:56:00,0,373278.718,8211726.103,112
"tm14",206.12,2015-07-09 22:02:00,0,373280.941,8211711.401,112
"tm14",202.59,2015-07-09 22:07:00,0,373305.982,8211670.719,112
"tm14",191.98,2015-07-09 22:12:00,0,373330.615,8211644.971,125
"tm14",207.62,2015-07-09 22:17:00,0,373335.989,8211640.134,125
"tm14",199.22,2015-07-09 22:22:00,0,373331.509,8211638.227,125
"tm14",208,2015-07-09 22:27:00,0,373345.299,8211638.86,125
"tm14",191.7,2015-07-09 22:37:00,0,373342.995,8211630.438,125
"tm14",203.71,2015-07-09 22:42:00,0,373340.981,8211627.329,125
"tm14",201.09,2015-07-09 22:47:00,0,373341.331,8211622.241,125
"tm14",200.02,2015-07-09 22:53:00,0,373338.074,8211630.852,125
"tm14",206.3,2015-07-09 22:58:00,0,373341.087,8211608.963,125
"tm14",209.27,2015-07-09 23:03:00,0,373348.517,8211581.346,125
"tm14",207.25,2015-07-09 23:08:00,0,373351.45,8211573.286,125
"tm14",209.3,2015-07-09 23:13:00,1,373366.2379,8211560.946,125
"tm14",205.94,2015-07-10 00:29:00,0,373367.848,8211548.044,125
"tm14",212.26,2015-07-10 00:34:00,0,373383.403,8211539.061,125
"tm14",207.36,2015-07-10 00:40:00,0,373388.685,8211550.155,125
"tm14",216.7,2015-07-10 00:45:00,0,373430.4,8211603.281,125
"tm14",224.88,2015-07-10 01:00:00,0,373855.342,8211821.028,115
"tm14",194.03,2015-07-10 01:05:00,0,373861.028,8211836.44,115
"tm14",213.39,2015-07-10 01:10:00,0,373856.131,8211832.65,115
"tm14",208.18,2015-07-10 01:15:00,0,373903.649,8211862.242,102
"tm14",206.05,2015-07-10 01:20:00,0,373895.891,8211872.708,102
"tm14",216.8,2015-07-10 01:25:00,0,373872.357,8211911.851,102
"tm14",198.42,2015-07-10 01:30:00,0,373846.148,8211932.611,102
"tm14",237.6,2015-07-10 01:35:00,0,373855.126,8211933.327,102
"tm14",209.46,2015-07-10 01:45:00,0,373834.497,8211969.277,101
"tm14",230.47,2015-07-10 01:50:00,0,373843.497,8211966.12,102
"tm14",210.66,2015-07-10 01:55:00,0,373816.793,8211998.716,101
"tm14",223.44,2015-07-10 02:00:00,0,373748.214,8212080.196,88
"tm14",229.96,2015-07-10 02:05:00,0,373628.029,8212136.485,87
"tm14",228.13,2015-07-10 02:10:00,0,373601.966,8212187.562,87
"tm14",219.55,2015-07-10 02:15:00,0,373624.873,8212257.728,74
"tm14",219.84,2015-07-10 02:26:00,0,373468.893,8212067.637,87
"tm14",217.73,2015-07-10 02:31:00,1,373416.6567,8211860.323,99
"tm14",212.32,2015-07-10 18:48:00,0,373373.851,8211712.489,112
"tm14",217.23,2015-07-10 18:53:00,0,373376.165,8211663.379,112
"tm14",212.97,2015-07-10 18:58:00,0,373355.197,8211628.185,125
"tm14",210.4,2015-07-10 19:08:00,0,373350.021,8211598.614,125
"tm14",210.15,2015-07-10 19:14:00,0,373360.934,8211560.285,125
"tm14",216.6,2015-07-10 19:19:00,0,373356.743,8211564.023,125
"tm14",219.18,2015-07-10 19:24:00,0,373361.141,8211524.439,125
"tm14",186.81,2015-07-10 19:29:00,0,373337.671,8211478.056,125
"tm14",193.71,2015-07-10 19:44:00,0,373290.786,8211413.172,138
"tm14",206.9,2015-07-10 20:05:00,0,373124.001,8211410.993,137
"tm14",212.43,2015-07-10 20:10:00,0,373087.155,8211496.416,124
"tm14",210.39,2015-07-10 20:15:00,0,373053.205,8211580.085,124
"tm14",209.96,2015-07-10 20:20:00,0,373078.779,8211613.757,124
"tm14",210.44,2015-07-10 20:25:00,0,373096.748,8211612.754,124
"tm14",212.04,2015-07-10 20:31:00,0,373128.697,8211653.322,111
"tm14",212.07,2015-07-10 20:36:00,0,373166.206,8211657.079,111
"tm14",218.4,2015-07-10 20:41:00,0,373170.242,8211661.749,111
"tm14",206.8,2015-07-10 20:46:00,0,373178.8,8211660.913,111
"tm14",213.16,2015-07-10 20:51:00,0,373194.71,8211664.656,111
"tm14",209.23,2015-07-10 20:56:00,0,373192.188,8211675.595,111
"tm14",213.9,2015-07-10 21:01:00,0,373202.378,8211670.011,111
"tm14",208.17,2015-07-10 21:06:00,0,373204.521,8211650.551,111
"tm14",211,2015-07-10 21:12:00,0,373223.857,8211635.062,124
"tm14",214.7,2015-07-10 21:17:00,0,373232.006,8211631.126,124
"tm14",208.78,2015-07-10 21:22:00,0,373233.624,8211628.591,124
"tm14",211.66,2015-07-10 21:27:00,0,373230.866,8211624.702,124
"tm14",207.69,2015-07-10 21:32:00,0,373234.918,8211626.717,124
"tm14",205.15,2015-07-10 21:37:00,0,373236.106,8211624.622,124
"tm14",208.93,2015-07-10 21:42:00,0,373239.389,8211630.062,125
"tm14",212.27,2015-07-10 21:47:00,0,373261.002,8211627.642,125
"tm14",228.85,2015-07-10 21:52:00,0,373307.45,8211638.531,125
"tm14",199.38,2015-07-10 21:57:00,0,373255.735,8211688.021,112
"tm14",204.23,2015-07-10 22:02:00,0,373257.73,8211694.339,112
"tm14",213.31,2015-07-10 22:08:00,0,373246.205,8211708.988,112
"tm14",237.46,2015-07-10 22:13:00,0,373242.915,8211723.352,112
"tm14",212.15,2015-07-10 22:18:00,0,373225.592,8211760.649,111
"tm14",204.99,2015-07-10 22:23:00,0,373227.185,8211762.539,111
"tm14",202.27,2015-07-10 22:28:00,0,373220.674,8211760.62,111
"tm14",205.64,2015-07-10 22:33:00,0,373224.306,8211761.194,111
"tm14",209.45,2015-07-10 22:38:00,0,373218.266,8211751.755,111
"tm14",212.08,2015-07-10 22:43:00,0,373217.811,8211756.399,111
"tm14",225.95,2015-07-10 22:48:00,0,373248.873,8211747.064,112
"tm14",216.49,2015-07-10 22:53:00,0,373281.16,8211729.105,112
"tm14",213.39,2015-07-10 22:58:00,0,373288.595,8211719.19,112
"tm14",207.21,2015-07-10 23:04:00,0,373300.428,8211725.233,112
"tm14",211.8,2015-07-10 23:09:00,0,373301.154,8211729.22,112
"tm14",240.68,2015-07-10 23:14:00,0,373316.157,8211741.919,112
"tm14",231.33,2015-07-10 23:55:00,0,373327.253,8211727.489,112
"tm14",207.52,2015-07-11 00:00:00,0,373362.416,8211730.015,112
"tm14",205.9,2015-07-11 00:05:00,0,373376.536,8211747.578,112
"tm14",202.15,2015-07-11 00:10:00,0,373390.753,8211766.8,112
"tm14",229.44,2015-07-11 00:15:00,0,373377.181,8211784.093,112
"tm14",208.53,2015-07-11 00:21:00,0,373379.809,8211810.44,112
"tm14",204.19,2015-07-11 00:26:00,0,373374.974,8211814.506,112
"tm14",207.83,2015-07-11 00:31:00,0,373386.659,8211827.85,112
"tm14",213.66,2015-07-11 00:36:00,0,373388.692,8211827.64,112
"tm14",209.01,2015-07-11 00:41:00,0,373393.972,8211839.067,112
"tm14",208.1,2015-07-11 00:46:00,0,373397.568,8211845.836,112
"tm14",207.16,2015-07-11 00:51:00,0,373410.856,8211877.999,99
"tm14",199.23,2015-07-11 00:56:00,0,373423.781,8211898.763,99
"tm14",233.6,2015-07-11 01:01:00,0,373444.684,8211963.829,100
"tm14",208.41,2015-07-11 01:07:00,0,373465.986,8212015.399,100
"tm14",229.67,2015-07-11 01:12:00,0,373500.85,8212125.797,87
"tm14",217.01,2015-07-11 01:17:00,0,373551.417,8212183.067,87
"tm14",211.89,2015-07-11 01:22:00,0,373573.08,8212190.383,87
"tm14",202.24,2015-07-11 01:27:00,0,373570.201,8212189.149,87
"tm14",223.49,2015-07-11 01:32:00,0,373611.111,8212233.64,87
"tm14",229.54,2015-07-11 01:37:00,0,373608.713,8212297.355,74
"tm14",222.27,2015-07-11 01:47:00,0,373587.665,8212350.452,74
"tm14",213.6,2015-07-11 01:52:00,0,373557.795,8212357.029,74
"tm14",218.3,2015-07-11 01:57:00,0,373510.271,8212328.211,74
"tm14",244.6,2015-07-11 02:02:00,0,373503.172,8212279.821,74
"tm14",219.67,2015-07-11 02:07:00,0,373500.791,8212266.198,74
"tm14",223.9,2015-07-11 02:13:00,0,373498.331,8212266.295,74
"tm14",220.08,2015-07-11 02:18:00,0,373508.104,8212277.415,74
"tm14",216.95,2015-07-11 02:23:00,0,373507.605,8212289.804,74
"tm14",222.84,2015-07-11 02:28:00,1,373456.8342,8212248.266,87
"tm14",219.01,2015-07-11 18:29:00,0,373494.648,8212274.572,74
"tm14",178.55,2015-07-11 18:34:00,0,373515.363,8212298.146,74
"tm14",219.9,2015-07-11 18:39:00,0,373575.589,8212312.101,74
"tm14",216.56,2015-07-11 18:44:00,0,373626.491,8212255.304,74
"tm14",220.73,2015-07-11 18:49:00,0,373649.08,8212231.756,88
"tm14",206.17,2015-07-11 18:54:00,0,373617.322,8212213.429,87
"tm14",209.12,2015-07-11 19:00:00,0,373615.866,8212187.642,87
"tm14",230.17,2015-07-11 19:05:00,0,373672.099,8212207.99,88
"tm14",203.4,2015-07-11 19:10:00,0,373695.234,8212219.74,88
"tm14",205.2,2015-07-11 19:15:00,0,373695.235,8212219.519,88
"tm14",200.93,2015-07-11 19:20:00,0,373690.748,8212218.94,88
"tm14",206.8,2015-07-11 19:30:00,0,373692.786,8212217.846,88
"tm14",181.4,2015-07-11 19:35:00,0,373680.212,8212210.25,88
"tm14",209.06,2015-07-11 19:46:00,0,373708.22,8212229.994,88
"tm14",204.8,2015-07-11 20:07:00,0,373780.14,8212069.426,88
"tm14",224.27,2015-07-11 20:12:00,0,373836.353,8211999.824,101
"tm14",249.1,2015-07-11 20:32:00,0,373910.884,8211887.178,102
"tm14",223.61,2015-07-11 20:37:00,0,373901.362,8211906.706,102
"tm14",226.67,2015-07-11 20:42:00,0,373900.22,8211900.836,102
"tm14",213.11,2015-07-11 20:48:00,0,373900.975,8211899.734,102
"tm14",205.36,2015-07-11 20:53:00,0,373899.783,8211902.493,102
"tm14",204.1,2015-07-11 20:58:00,0,373896.951,8211892.962,102
"tm14",204.99,2015-07-11 21:03:00,0,373890.956,8211875.446,102
"tm14",202.58,2015-07-11 21:08:00,0,373889.82,8211868.469,102
"tm14",202.5,2015-07-11 21:13:00,0,373907.777,8211850.87,102
"tm14",209.6,2015-07-11 21:18:00,0,373919.397,8211819.736,115
"tm14",202.39,2015-07-11 21:23:00,0,373885.526,8211834.257,115
"tm14",205.82,2015-07-11 21:28:00,0,373907.652,8211872.776,102
"tm14",201.09,2015-07-11 21:34:00,0,373897.846,8211885.996,102
"tm14",201.95,2015-07-11 21:39:00,0,373896.082,8211913.868,102
"tm14",190.02,2015-07-11 21:44:00,0,373888.274,8211914.265,102
"tm14",208.62,2015-07-11 21:49:00,0,373903.762,8211917.12,102
"tm14",209.81,2015-07-11 21:55:00,0,373891.541,8211848.011,115
"tm14",204.51,2015-07-11 22:00:00,0,373891.278,8211819.354,115
"tm14",207.48,2015-07-11 22:05:00,0,373861.641,8211804.137,115
"tm14",209.52,2015-07-11 22:10:00,0,373858.913,8211776.461,115
"tm14",210.68,2015-07-11 22:15:00,0,373848.329,8211776.179,115
"tm14",212.62,2015-07-11 22:20:00,0,373847.473,8211776.174,115
"tm14",201.32,2015-07-11 22:25:00,0,373846.996,8211784.912,115
"tm14",214.13,2015-07-11 22:30:00,0,373868.222,8211793.885,115
"tm14",223.28,2015-07-11 22:35:00,0,373873.039,8211867.488,102
"tm14",191.78,2015-07-11 22:40:00,0,373877.263,8211913.981,102
"tm14",213.67,2015-07-11 22:45:00,0,373878.587,8211906.797,102
"tm14",180.67,2015-07-11 22:50:00,0,373880.6,8211910.017,102
"tm14",213.58,2015-07-11 22:55:00,0,373884.274,8211903.289,102
"tm14",203.51,2015-07-11 23:01:00,0,373869.654,8211898.337,102
"tm14",195.8,2015-07-11 23:06:00,0,373892.438,8211822.237,115
"tm14",201.8,2015-07-11 23:11:00,0,373880.001,8211790.744,115
"tm14",193.48,2015-07-11 23:16:00,0,373862.904,8211788.986,115
"tm14",210.8,2015-07-11 23:26:00,0,373695.396,8211763.352,114
"tm14",206.41,2015-07-11 23:36:00,0,373462.859,8211629.69,126
"tm14",205.27,2015-07-11 23:41:00,0,373447.82,8211623.297,126
"tm14",205.63,2015-07-11 23:46:00,0,373406.562,8211565.195,125
"tm14",204.98,2015-07-11 23:51:00,0,373369.516,8211555.466,125
"tm14",203.26,2015-07-11 23:57:00,0,373352.286,8211576.721,125
"tm14",206.4,2015-07-12 00:02:00,0,373348.463,8211590.639,125
"tm14",205.56,2015-07-12 00:07:00,0,373347.286,8211590.854,125
"tm14",204.86,2015-07-12 00:12:00,0,373339.801,8211609.509,125
"tm14",206.03,2015-07-12 00:17:00,0,373324.577,8211635.2,125
"tm14",216.14,2015-07-12 00:23:00,0,373284.19,8211704.228,112
"tm14",210.65,2015-07-12 00:28:00,0,373284.095,8211720.824,112
"tm14",214.48,2015-07-12 00:33:00,0,373305.67,8211724.82,112
"tm14",211.29,2015-07-12 00:38:00,0,373311.503,8211714.454,112
"tm14",249.67,2015-07-12 00:43:00,0,373305.173,8211681.115,112
"tm14",206.53,2015-07-12 00:48:00,0,373308.031,8211667.633,112
"tm14",209.79,2015-07-12 00:53:00,0,373331.17,8211622.957,125
"tm14",202.61,2015-07-12 00:58:00,0,373343.114,8211609.749,125
"tm14",192.83,2015-07-12 01:03:00,0,373345.17,8211605.557,125
"tm14",212.35,2015-07-12 01:08:00,0,373342.731,8211602.002,125
"tm14",187.62,2015-07-12 01:13:00,0,373346.333,8211607.887,125
"tm14",203.24,2015-07-12 01:19:00,0,373344.761,8211602.235,125
"tm14",218.31,2015-07-12 01:24:00,0,373346.368,8211601.802,125
