"id","alt","date","InBurrow","x","y","grid.cell"
"tm2",91.38,2014-11-09 07:36:00,0,449365.653,7973966.908,2610
"tm2",85.25,2014-11-09 07:40:00,0,449431.265,7973970.621,2610
"tm2",92.55,2014-11-09 07:45:00,1,449469.1189,7973943.025,2611
"tm2",119.06,2014-11-09 20:32:00,0,449493.055,7973780.034,2743
"tm2",74.06,2014-11-09 20:48:00,0,449718.045,7973773.21,2745
"tm2",68.86,2014-11-09 20:58:00,0,449725.645,7973776.438,2745
"tm2",63.2,2014-11-09 21:03:00,0,449723.227,7973771.785,2745
"tm2",78.91,2014-11-09 21:08:00,0,449726.076,7973773.231,2745
"tm2",50.39,2014-11-09 21:12:00,0,449799.947,7973730.162,2746
"tm2",56.07,2014-11-09 21:17:00,0,449880.127,7973739.222,2747
"tm2",57.86,2014-11-09 21:22:00,0,449933.972,7973838.609,2681
"tm2",53.5,2014-11-09 21:27:00,0,449976.997,7973872.689,2682
"tm2",48.57,2014-11-09 21:32:00,0,450055.162,7973884.731,2683
"tm2",38.8,2014-11-09 21:41:00,0,450118.721,7973783.546,2749
"tm2",92.23,2014-11-09 22:02:00,0,450160.92,7973810.431,2750
"tm2",110.47,2014-11-09 22:09:00,0,450162.511,7973808.111,2750
"tm2",126.43,2014-11-09 22:14:00,0,450222.266,7973788.239,2750
"tm2",89.66,2014-11-09 22:19:00,0,450246.062,7973780.556,2751
"tm2",92.75999,2014-11-09 22:24:00,0,450274.725,7973770.451,2751
"tm2",85.56,2014-11-09 22:28:00,0,450287.173,7973778.56,2751
"tm2",95.45,2014-11-09 22:33:00,0,450329.564,7973772.031,2751
"tm2",94.65,2014-11-09 22:38:00,0,450371.372,7973786.522,2752
"tm2",94.73,2014-11-09 22:43:00,0,450381.496,7973794.404,2752
"tm2",92.13,2014-11-09 22:47:00,0,450396.305,7973829.405,2686
"tm2",94.55,2014-11-09 22:52:00,0,450463.682,7973804.241,2753
"tm2",123.09,2014-11-09 22:57:00,0,450526.582,7973794.113,2753
"tm2",94.97,2014-11-09 23:03:00,0,450504.394,7973793.171,2753
"tm2",84.11,2014-11-09 23:10:00,0,450489.524,7973781.737,2753
"tm2",53.18,2014-11-09 23:17:00,0,450514.874,7973827.166,2687
"tm2",114.41,2014-11-09 23:32:00,0,450574.641,7973761.154,2754
"tm2",100.88,2014-11-09 23:37:00,0,450633.88,7973777.903,2754
"tm2",90.24,2014-11-09 23:47:00,0,450671.289,7973818.162,2755
"tm2",51.24,2014-11-09 23:52:00,0,450669.945,7973848.033,2689
"tm2",121.51,2014-11-09 23:56:00,0,450703.158,7973794.124,2755
"tm2",108.77,2014-11-10 00:01:00,0,450726.919,7973799.938,2755
"tm2",92.56,2014-11-10 00:06:00,0,450730.91,7973809.353,2755
"tm2",70.9,2014-11-10 00:11:00,0,450724.45,7973815.09,2755
"tm2",90.97,2014-11-10 00:15:00,0,450731.35,7973802.494,2755
"tm2",78.54,2014-11-10 00:20:00,0,450700.639,7973828.749,2689
"tm2",131.51,2014-11-10 00:25:00,0,450704.256,7973819.021,2755
"tm2",105.29,2014-11-10 00:29:00,0,450660.778,7973796.339,2755
"tm2",97.43999,2014-11-10 00:34:00,0,450608.531,7973773.191,2754
"tm2",101.2,2014-11-10 00:39:00,0,450583.494,7973770.36,2754
"tm2",102.03,2014-11-10 00:44:00,0,450547.22,7973781.664,2754
"tm2",79.83,2014-11-10 00:54:00,1,450524.0806,7973792.689,2753
"tm2",108.43,2014-11-10 03:19:00,0,450518.963,7973798.298,2753
"tm2",104.7,2014-11-10 03:24:00,0,450521.4,7973795.981,2753
"tm2",155.5,2014-11-10 03:29:00,0,450507.779,7973750.803,2753
"tm2",133.86,2014-11-10 03:34:00,1,450522.1774,7973797.017,2753
"tm2",59.35,2014-11-10 10:30:00,0,450517.645,7973817.879,2753
"tm2",38.45,2014-11-10 10:35:00,1,450527.0062,7973795.419,2753
"tm2",94.92,2014-11-10 18:53:00,0,450616.95,7973786.49,2754
"tm2",102.66,2014-11-10 18:58:00,0,450674.124,7973784.313,2755
"tm2",88.05,2014-11-10 19:03:00,0,450664.872,7973807.081,2755
"tm2",89.00999,2014-11-10 19:07:00,0,450684.217,7973804.033,2755
"tm2",88.53,2014-11-10 19:13:00,0,450715.995,7973815.289,2755
"tm2",90.37,2014-11-10 19:17:00,0,450734.192,7973807.038,2755
"tm2",88.63,2014-11-10 19:22:00,0,450733.759,7973811.13,2755
"tm2",94.6,2014-11-10 19:27:00,0,450744.646,7973809.83,2756
"tm2",88.67,2014-11-10 19:32:00,0,450817.267,7973800.169,2756
"tm2",99.24,2014-11-10 19:36:00,0,450922.388,7973808.182,2757
"tm2",89.23,2014-11-10 19:41:00,0,450990.561,7973802.049,2758
"tm2",90.99,2014-11-10 19:46:00,0,451024,7973783.546,2758
"tm2",91,2014-11-10 19:51:00,0,451055.575,7973750.323,2759
"tm2",84.1,2014-11-10 19:55:00,0,451067.251,7973771.043,2759
"tm2",99.52,2014-11-10 20:00:00,0,451125.351,7973736.78,2759
"tm2",108.69,2014-11-10 20:05:00,0,451123.704,7973761.449,2759
"tm2",90.68,2014-11-10 20:10:00,0,451151.615,7973714.275,2826
"tm2",89.53,2014-11-10 20:14:00,0,451141.82,7973742.907,2760
"tm2",91.73,2014-11-10 20:19:00,0,451173.34,7973730.927,2760
"tm2",96.17,2014-11-10 20:24:00,0,451213.684,7973697.947,2826
"tm2",87.2,2014-11-10 20:29:00,0,451219.369,7973706.37,2826
"tm2",123.98,2014-11-10 20:34:00,0,451226.164,7973735.376,2760
"tm2",90.48,2014-11-10 20:38:00,0,451251.158,7973713.2,2827
"tm2",85.39,2014-11-10 20:43:00,0,451228.634,7973719.671,2826
"tm2",81.08,2014-11-10 20:48:00,0,451305.507,7973741.662,2761
"tm2",74.47,2014-11-10 20:53:00,0,451355.909,7973742.564,2762
"tm2",72.48,2014-11-10 20:58:00,0,451365.232,7973732.962,2762
"tm2",85.75,2014-11-10 21:02:00,0,451439.61,7973780.173,2763
"tm2",84.91,2014-11-10 21:07:00,0,451537.883,7973822.465,2698
"tm2",80.58,2014-11-10 21:12:00,0,451549.128,7973846.945,2698
"tm2",77.23,2014-11-10 21:17:00,0,451618.467,7973839.485,2698
"tm2",77.92,2014-11-10 21:22:00,0,451686.295,7973802.148,2765
"tm2",100.06,2014-11-10 21:26:00,1,451705.027,7973783.476,2765
"tm2",100.99,2014-11-10 23:06:00,0,451719.819,7973791.831,2765
"tm2",89.25999,2014-11-10 23:11:00,0,451723.024,7973777.677,2765
"tm2",103.82,2014-11-10 23:16:00,0,451730.333,7973770.835,2765
"tm2",92.82,2014-11-10 23:21:00,0,451726.654,7973762.97,2765
"tm2",40.89,2014-11-10 23:26:00,0,451718.661,7973747.792,2765
"tm2",65.72,2014-11-10 23:35:00,0,451722.675,7973748.577,2765
"tm2",64.07,2014-11-10 23:40:00,0,451713.812,7973743.354,2765
"tm2",82.25,2014-11-10 23:45:00,0,451721.105,7973742.487,2765
"tm2",105.02,2014-11-10 23:50:00,0,451751.283,7973759.823,2766
"tm2",72.7,2014-11-10 23:55:00,0,451744.464,7973740.222,2766
"tm2",103.6,2014-11-11 00:06:00,0,451773.061,7973755.895,2766
"tm2",103.31,2014-11-11 00:14:00,0,451790.436,7973737.793,2766
"tm2",103.27,2014-11-11 00:23:00,0,451839.476,7973818.796,2767
"tm2",103.38,2014-11-11 00:31:00,0,451894.493,7973876.025,2701
"tm2",103.42,2014-11-11 00:41:00,0,452009.696,7973909.727,2702
"tm2",79,2014-11-11 00:54:00,0,452033.849,7973928.154,2636
"tm2",97.74,2014-11-11 01:09:00,0,452042.249,7973949.419,2637
"tm2",72.74,2014-11-11 01:24:00,0,452079.743,7973957.146,2637
"tm2",111.31,2014-11-11 01:29:00,0,452115.884,7973999.059,2637
"tm2",122.15,2014-11-11 01:38:00,0,452122.684,7974026.737,2571
"tm2",89.32999,2014-11-11 01:43:00,0,452114.592,7974051.39,2571
"tm2",89.18999,2014-11-11 01:51:00,0,452120.537,7974082.607,2571
"tm2",104.53,2014-11-11 02:01:00,0,452118.05,7974105.393,2571
"tm2",115.46,2014-11-11 02:09:00,0,452098.338,7974086.092,2571
"tm2",83.09,2014-11-11 02:14:00,0,452080.24,7974097.443,2571
"tm2",99.22,2014-11-11 02:19:00,0,452087.042,7974081.638,2571
"tm2",112.07,2014-11-11 02:24:00,0,452084.257,7974096.679,2571
"tm2",61.66,2014-11-11 02:28:00,0,452062.51,7974088.216,2571
"tm2",114.1,2014-11-11 02:33:00,0,452078.592,7974080.179,2571
"tm2",83.62,2014-11-11 02:38:00,0,452068.97,7974082.257,2571
"tm2",114.77,2014-11-11 02:43:00,0,452084.309,7974075.767,2571
"tm2",51.58,2014-11-11 02:48:00,0,452064.985,7974070.187,2571
"tm2",49.91,2014-11-11 02:53:00,0,452080.383,7974039.909,2571
"tm2",86.63,2014-11-11 02:57:00,0,452097.764,7974019.483,2637
"tm2",111.2,2014-11-11 03:02:00,0,452100.241,7974000.68,2637
"tm2",101.91,2014-11-11 03:07:00,0,452010.932,7973922.344,2636
"tm2",104.22,2014-11-11 03:12:00,0,451959.052,7973878.51,2702
"tm2",115.32,2014-11-11 03:17:00,0,451915.097,7973876.741,2701
"tm2",92.37,2014-11-11 03:21:00,0,451878.847,7973836.597,2701
"tm2",85.54,2014-11-11 03:26:00,0,451859.612,7973795.39,2767
"tm2",95.97,2014-11-11 03:31:00,0,451876.673,7973776.181,2767
"tm2",97.68999,2014-11-11 03:36:00,0,451887.911,7973761.272,2767
"tm2",102.11,2014-11-11 03:40:00,1,451858.7839,7973821.272,2701
"tm2",67.7,2014-11-11 19:08:00,0,451855.251,7973764.509,2767
"tm2",87.97,2014-11-11 19:13:00,0,451841.221,7973754.627,2767
"tm2",83.28,2014-11-11 19:18:00,0,451826.353,7973742.308,2766
"tm2",81.43999,2014-11-11 19:23:00,0,451831.53,7973742.543,2766
"tm2",78.9,2014-11-11 19:32:00,0,451836.422,7973729.942,2766
"tm2",50.23,2014-11-11 19:37:00,0,451819.915,7973739.194,2766
"tm2",80.97,2014-11-11 19:42:00,0,451815.058,7973737.633,2766
"tm2",102.65,2014-11-11 19:47:00,0,451818.63,7973746.051,2766
"tm2",131.7,2014-11-11 19:52:00,0,451873.509,7973731.251,2767
"tm2",95.50999,2014-11-11 19:57:00,0,451807.331,7973742.925,2766
"tm2",117.57,2014-11-11 20:02:00,0,451852.623,7973716.816,2833
"tm2",96.92,2014-11-11 20:07:00,0,451821.95,7973728.135,2766
"tm2",116.85,2014-11-11 20:12:00,0,451837.267,7973730.165,2766
"tm2",81.84,2014-11-11 20:17:00,0,451757.32,7973754.196,2766
"tm2",107.13,2014-11-11 20:22:00,0,451813.001,7973757.323,2766
"tm2",58.16,2014-11-11 20:27:00,0,451685.208,7973772.382,2765
"tm2",59.2,2014-11-11 20:32:00,0,451681.531,7973763.742,2765
"tm2",100.5,2014-11-11 20:37:00,0,451744.827,7973764.122,2766
"tm2",93.82,2014-11-11 20:44:00,0,451736.803,7973761.115,2765
"tm2",111.48,2014-11-11 20:49:00,0,451731.1,7973759.994,2765
"tm2",96.05,2014-11-11 20:54:00,0,451741.991,7973757.255,2766
"tm2",76.34,2014-11-11 20:59:00,0,451730.376,7973753.686,2765
"tm2",90.18,2014-11-11 21:04:00,0,451738.416,7973749.944,2766
"tm2",74.03,2014-11-11 21:10:00,0,451731.572,7973740.411,2765
"tm2",102.95,2014-11-11 21:15:00,0,451716.647,7973750.332,2765
"tm2",64.23,2014-11-11 21:20:00,0,451699.317,7973750.62,2765
"tm2",75.49,2014-11-11 21:25:00,0,451701.342,7973743.434,2765
"tm2",83.68999,2014-11-11 21:29:00,0,451709.71,7973777.533,2765
"tm2",101.23,2014-11-11 21:34:00,0,451737.191,7973775.057,2765
"tm2",69.12,2014-11-11 21:39:00,0,451696.809,7973781.262,2765
"tm2",97.35,2014-11-11 21:44:00,0,451689.962,7973772.615,2765
"tm2",89.57,2014-11-11 21:49:00,0,451674.277,7973791.164,2765
"tm2",95.64,2014-11-11 21:54:00,0,451708.079,7973795.896,2765
"tm2",85.39,2014-11-11 21:59:00,0,451703.983,7973828.304,2699
"tm2",93,2014-11-11 22:04:00,0,451708.357,7973853.873,2699
"tm2",96.98,2014-11-11 22:08:00,0,451699.006,7973874.319,2699
"tm2",90.88,2014-11-11 22:14:00,0,451699.338,7973910.39,2699
"tm2",90.92,2014-11-11 22:21:00,0,451699.3,7973925.658,2633
"tm2",102.06,2014-11-11 22:34:00,0,451713.737,7973941.848,2633
"tm2",79.8,2014-11-11 22:52:00,0,451704.409,7973953.221,2633
"tm2",92.89,2014-11-11 22:57:00,0,451711.665,7973967.402,2633
"tm2",88.38,2014-11-11 23:02:00,0,451718.09,7973975.827,2633
"tm2",88.46,2014-11-11 23:07:00,0,451722.915,7973990.001,2633
"tm2",106.57,2014-11-11 23:12:00,0,451745.816,7974001.897,2634
"tm2",64.68999,2014-11-11 23:17:00,0,451726.895,7974004.174,2633
"tm2",73.7,2014-11-11 23:22:00,0,451762.828,7974002.161,2634
"tm2",40.66,2014-11-11 23:27:00,0,451728.185,7973995.325,2633
"tm2",124.5,2014-11-11 23:32:00,0,451784.561,7974016.157,2634
"tm2",127.29,2014-11-11 23:37:00,0,451794.973,7974036.209,2568
"tm2",95.18,2014-11-11 23:42:00,0,451762.728,7974041.993,2568
"tm2",85.41,2014-11-11 23:48:00,0,451750.524,7974062.874,2568
"tm2",85.41,2014-11-11 23:56:00,0,451750.524,7974062.874,2568
"tm2",78.27,2014-11-12 00:04:00,0,451811.236,7974124.654,2502
"tm2",78.27,2014-11-12 00:26:00,0,451811.236,7974124.654,2502
"tm2",100.03,2014-11-12 00:47:00,0,451749.548,7974157.029,2502
"tm2",106.53,2014-11-12 00:52:00,0,451770.357,7974202.666,2502
"tm2",131.47,2014-11-12 00:57:00,0,451767.426,7974233.86,2436
"tm2",132.65,2014-11-12 01:02:00,0,451749.678,7974231.713,2436
"tm2",109.41,2014-11-12 01:07:00,0,451754.197,7974199.638,2502
"tm2",121.76,2014-11-12 01:15:00,0,451812.564,7974227.666,2436
"tm2",104.16,2014-11-12 01:25:00,0,451853.956,7974155.852,2503
"tm2",133.48,2014-11-12 01:32:00,0,451865.013,7974086.617,2569
"tm2",117.5,2014-11-12 01:37:00,0,451863.726,7974094.027,2569
"tm2",87.04,2014-11-12 01:41:00,0,451856.102,7974100.535,2569
"tm2",127.47,2014-11-12 01:46:00,0,451857.266,7974099.874,2569
"tm2",115.93,2014-11-12 01:51:00,0,451859.71,7974094.238,2569
"tm2",87.78,2014-11-12 01:56:00,0,451863.283,7974102.213,2569
"tm2",76.9,2014-11-12 02:01:00,0,451856.428,7974096.774,2569
"tm2",52.33,2014-11-12 02:06:00,0,451858.125,7974094.234,2569
"tm2",52.33,2014-11-12 02:11:00,0,451858.125,7974094.234,2569
"tm2",91.11,2014-11-12 02:16:00,0,451861.724,7974091.919,2569
"tm2",76.71,2014-11-12 02:21:00,0,451852.395,7974103.845,2569
"tm2",108.52,2014-11-12 02:26:00,0,451895.589,7974071.977,2569
"tm2",116.48,2014-11-12 02:30:00,0,451948.887,7974056.067,2570
"tm2",90.57,2014-11-12 02:35:00,0,452064.096,7974087.556,2571
"tm2",87.67,2014-11-12 02:40:00,0,452068.091,7974095.975,2571
"tm2",97.21,2014-11-12 02:45:00,0,452124.94,7974097.001,2571
"tm2",101.93,2014-11-12 02:50:00,0,452120.548,7974078.181,2571
"tm2",94.25,2014-11-12 02:55:00,0,452103.334,7974031.668,2571
"tm2",82.43999,2014-11-12 02:59:00,0,452092.91,7974016.705,2637
"tm2",43.88,2014-11-12 03:04:00,0,452056.302,7973992.604,2637
"tm2",62.78,2014-11-12 03:14:00,0,451903.362,7973879.035,2701
"tm2",73.4,2014-11-12 03:19:00,0,451859.993,7973811.877,2767
"tm2",58.05,2014-11-12 03:23:00,0,451855.228,7973773.471,2767
"tm2",74.53,2014-11-12 03:34:00,0,451874.348,7973734.02,2767
"tm2",92.86,2014-11-12 03:38:00,0,451869.054,7973738.211,2767
"tm2",68.99,2014-11-12 03:43:00,0,451848.568,7973732.406,2767
"tm2",61.49,2014-11-12 03:48:00,0,451821.526,7973728.798,2766
"tm2",109.78,2014-11-12 03:53:00,0,451867.461,7973741.194,2767
"tm2",93.96,2014-11-12 04:07:00,0,451837.952,7973752.295,2767
"tm2",82.06,2014-11-12 04:16:00,0,451852.419,7973798.359,2767
"tm2",98.27,2014-11-12 04:21:00,0,451841.794,7973821.457,2701
"tm2",88.05,2014-11-12 04:35:00,0,452079.726,7973964.117,2637
"tm2",104.6,2014-11-12 04:40:00,0,452101.036,7973978.553,2637
"tm2",84.43,2014-11-12 04:45:00,0,452098.103,7974010.633,2637
"tm2",89.07999,2014-11-12 04:54:00,0,452112.547,7974066.101,2571
"tm2",148.41,2014-11-12 04:59:00,0,452125.859,7974067.462,2571
"tm2",122.18,2014-11-12 05:04:00,0,452122.568,7974073.318,2571
"tm2",111.44,2014-11-12 05:09:00,0,452110.06,7974088.887,2571
"tm2",107.03,2014-11-12 05:14:00,0,452103.611,7974090.199,2571
"tm2",121.33,2014-11-12 05:18:00,1,451881.6488,7974087.541,2569
"tm2",76.18999,2014-11-12 17:10:00,0,451978.257,7974058.575,2570
"tm2",102.64,2014-11-12 17:19:00,0,451981.969,7974053.162,2570
"tm2",121.41,2014-11-12 17:24:00,0,451985.132,7974056.268,2570
"tm2",61.95,2014-11-12 17:28:00,0,451991.552,7974066.463,2570
"tm2",60.51,2014-11-12 17:33:00,0,452004.868,7974066.054,2570
"tm2",69.51,2014-11-12 17:38:00,0,452060.503,7974087.768,2571
"tm2",81.07,2014-11-12 17:43:00,0,452074.991,7974083.378,2571
"tm2",59.42,2014-11-12 17:47:00,0,452073.816,7974088.576,2571
"tm2",111.66,2014-11-12 17:52:00,0,452070.55,7974084.584,2571
"tm2",74.1,2014-11-12 17:57:00,0,452076.587,7974079.178,2571
"tm2",83.22,2014-11-12 18:02:00,0,452076.16,7974080.615,2571
"tm2",80.84,2014-11-12 18:11:00,0,452075.84,7974082.053,2571
"tm2",132.84,2014-11-12 18:16:00,0,452081.423,7974089.037,2571
"tm2",108.68,2014-11-12 18:20:00,0,452073.4,7974085.698,2571
"tm2",80.09,2014-11-12 18:25:00,0,452108.042,7974093.308,2571
"tm2",134.88,2014-11-12 18:30:00,0,452108.048,7974090.763,2571
"tm2",113.28,2014-11-12 18:35:00,0,452119.735,7974065.344,2571
"tm2",94.53,2014-11-12 18:39:00,0,452098.921,7974021.588,2571
"tm2",104.29,2014-11-12 18:49:00,0,451934.463,7973865.393,2701
"tm2",71.13,2014-11-12 18:53:00,0,451869.747,7973799.177,2767
"tm2",131.48,2014-11-12 18:58:00,0,451838.767,7973764.358,2767
"tm2",109.37,2014-11-12 19:03:00,0,451853.729,7973739.39,2767
"tm2",115.2,2014-11-12 19:09:00,0,451858.175,7973736.303,2767
"tm2",98.47,2014-11-12 19:17:00,0,451846.118,7973740.477,2767
"tm2",75.58,2014-11-12 19:22:00,0,451851.736,7973733.299,2767
"tm2",91.84,2014-11-12 19:32:00,0,451851.344,7973721.238,2767
"tm2",70.03,2014-11-12 19:37:00,0,451835.981,7973737.464,2766
"tm2",118.08,2014-11-12 19:42:00,0,451835.547,7973741.889,2766
"tm2",77.68,2014-11-12 19:47:00,0,451829.133,7973729.038,2766
"tm2",62.45,2014-11-12 19:52:00,0,451822.698,7973724.818,2766
"tm2",68.47,2014-11-12 19:57:00,0,451826.792,7973735.56,2766
"tm2",102.74,2014-11-12 20:03:00,1,451796.0689,7973847.35,2700
"tm2",126.38,2014-11-13 12:21:00,0,451778.865,7973843.318,2700
"tm2",110,2014-11-13 12:26:00,0,451757.097,7973843.263,2700
"tm2",86.91,2014-11-13 12:31:00,0,451786.15,7973845.881,2700
"tm2",90.25,2014-11-13 12:35:00,0,451753.046,7973857.526,2700
"tm2",92.1,2014-11-13 12:40:00,0,451735.3,7973855.047,2699
"tm2",103.32,2014-11-13 12:45:00,0,451733.344,7973834.131,2699
"tm2",107.29,2014-11-13 12:50:00,0,451759.1,7973845.149,2700
"tm2",84.62,2014-11-13 12:55:00,0,451726.477,7973833.45,2699
"tm2",65.3,2014-11-13 13:00:00,0,451733.323,7973842.54,2699
"tm2",83.35,2014-11-13 13:05:00,1,451793.283,7973844.575,2700
"tm2",115.64,2014-11-13 17:43:00,0,451800.637,7973841.823,2700
"tm2",91.45,2014-11-13 17:54:00,0,451798.618,7973846.244,2700
"tm2",94.71,2014-11-13 18:00:00,0,451796.617,7973843.805,2700
"tm2",51.94,2014-11-13 18:09:00,0,451767.342,7973803.347,2766
"tm2",98.93,2014-11-13 18:13:00,0,451744.404,7973763.9,2766
"tm2",89.91,2014-11-13 18:18:00,0,451739.957,7973767.429,2766
"tm2",93.79,2014-11-13 18:23:00,0,451739.968,7973763.225,2766
"tm2",90.65,2014-11-13 18:28:00,0,451738.797,7973766.541,2766
"tm2",90.27,2014-11-13 18:33:00,0,451731.499,7973769.51,2765
"tm2",82.3,2014-11-13 18:38:00,0,451736.364,7973767.642,2765
"tm2",85.18999,2014-11-13 18:43:00,0,451739.956,7973768.093,2766
"tm2",77.05,2014-11-13 18:47:00,0,451728.337,7973766.183,2765
"tm2",69.89,2014-11-13 18:52:00,0,451737.95,7973767.424,2766
"tm2",154.26,2014-11-13 19:03:00,0,451708.078,7973796.449,2765
"tm2",139.88,2014-11-13 19:18:00,0,451712.537,7973788.272,2765
"tm2",106.17,2014-11-13 19:35:00,0,451705.736,7973761.037,2765
"tm2",104.66,2014-11-13 19:43:00,0,451712.629,7973751.318,2765
"tm2",106.97,2014-11-13 19:48:00,0,451714.634,7973752.65,2765
"tm2",100.97,2014-11-13 19:52:00,0,451716.639,7973753.43,2765
"tm2",88.59,2014-11-13 19:57:00,0,451713.451,7973760.614,2765
"tm2",101.64,2014-11-13 20:02:00,0,451722.663,7973753.224,2765
"tm2",89.04,2014-11-13 20:07:00,0,451733.249,7973745.727,2765
"tm2",93.92,2014-11-13 20:12:00,0,451725.984,7973735.087,2765
"tm2",110.42,2014-11-13 20:17:00,0,451738.457,7973733.458,2766
"tm2",87.87,2014-11-13 20:21:00,0,451725.122,7973741.834,2765
"tm2",88.35,2014-11-13 20:26:00,0,451743.735,7973736.016,2766
"tm2",92.63,2014-11-13 20:31:00,0,451744.468,7973738.342,2766
"tm2",106.52,2014-11-13 20:36:00,0,451741.725,7973736.786,2766
"tm2",106.14,2014-11-13 20:41:00,0,451748.918,7973733.927,2766
"tm2",97.86,2014-11-13 20:45:00,0,451749.416,7973703.723,2832
"tm2",84.54,2014-11-13 20:50:00,0,451756.249,7973717.902,2832
"tm2",86.78,2014-11-13 20:55:00,0,451765.994,7973708.411,2832
"tm2",107.96,2014-11-13 21:00:00,0,451743.41,7973696.958,2832
"tm2",107.78,2014-11-13 21:05:00,0,451758.67,7973721.67,2766
"tm2",108.2,2014-11-13 21:11:00,0,451774.693,7973737.311,2766
"tm2",108.2,2014-11-13 21:18:00,0,451774.693,7973737.311,2766
"tm2",107.93,2014-11-13 21:23:00,0,451767.117,7973724.457,2766
"tm2",108.54,2014-11-13 21:29:00,0,451773.116,7973733.988,2766
"tm2",108.38,2014-11-13 21:37:00,0,451790.019,7973735.468,2766
"tm2",108.17,2014-11-13 21:46:00,0,451786.36,7973761.903,2766
"tm2",90.07,2014-11-13 21:55:00,0,451762.604,7973754.209,2766
"tm2",92.62,2014-11-13 22:06:00,0,451771.058,7973754.23,2766
"tm2",112.54,2014-11-13 22:20:00,0,451798.77,7973785.501,2766
"tm2",103.12,2014-11-13 22:45:00,0,451788.522,7973869.232,2700
"tm2",37.71,2014-11-13 22:50:00,0,451753.42,7973877,2700
"tm2",91.85,2014-11-13 22:59:00,0,451777.21,7973871.306,2700
"tm2",60.36,2014-11-13 23:12:00,0,451745.42,7973864.477,2700
"tm2",113,2014-11-13 23:25:00,0,451805.908,7973846.926,2700
"tm2",94.73,2014-11-13 23:29:00,0,451817.608,7973858.794,2700
"tm2",91.57999,2014-11-13 23:34:00,0,451816.722,7973875.056,2700
"tm2",139.37,2014-11-13 23:51:00,0,451849.885,7973839.623,2701
"tm2",108.16,2014-11-14 00:01:00,0,451780.296,7973778.484,2766
"tm2",49.45,2014-11-14 00:11:00,0,451722.278,7973780.441,2765
"tm2",56.41,2014-11-14 00:19:00,0,451726.3,7973777.685,2765
"tm2",124.9,2014-11-14 00:24:00,0,451779.954,7973746.176,2766
"tm2",85.64,2014-11-14 00:49:00,0,451808.5,7973782.206,2766
"tm2",101.55,2014-11-14 01:04:00,1,451781.6142,7973881.277,2700
"tm2",129.01,2014-11-14 09:14:00,0,451719.651,7973985.125,2633
"tm2",129.01,2014-11-14 09:19:00,0,451719.651,7973985.125,2633
"tm2",96.88,2014-11-14 09:24:00,0,451777.979,7973901.735,2700
"tm2",41.17,2014-11-14 09:29:00,0,451776.376,7973908.923,2700
"tm2",59.89,2014-11-14 09:36:00,1,451779.9584,7973897.089,2700
"tm2",84.61,2014-11-14 19:10:00,0,451702.809,7973790.571,2765
"tm2",86.57,2014-11-14 19:32:00,0,451654.762,7973819.55,2765
"tm2",88.84,2014-11-14 19:54:00,0,451722.625,7973768.603,2765
"tm2",81.96,2014-11-14 20:12:00,0,451729.085,7973762.755,2765
"tm2",74.99,2014-11-14 20:27:00,0,451706.597,7973755.064,2765
"tm2",110.12,2014-11-14 20:31:00,0,451707.006,7973760.376,2765
"tm2",78.68999,2014-11-14 20:36:00,0,451699.279,7973765.447,2765
"tm2",101.2,2014-11-14 20:41:00,0,451696.837,7973770.309,2765
"tm2",97.93999,2014-11-14 20:46:00,0,451688.385,7973769.624,2765
"tm2",68.5,2014-11-14 20:50:00,0,451704.531,7973778.294,2765
"tm2",62.72,2014-11-14 20:55:00,0,451718.952,7973800.459,2765
"tm2",93.93,2014-11-14 21:00:00,0,451712.081,7973801.327,2765
"tm2",87.31,2014-11-14 21:04:00,0,451714.086,7973802.66,2765
"tm2",75.93999,2014-11-14 21:09:00,0,451725.368,7973812.314,2765
"tm2",44.81,2014-11-14 21:14:00,0,451715.267,7973837.184,2699
"tm2",93.34,2014-11-14 21:18:00,0,451710.392,7973842.703,2699
"tm2",62.52,2014-11-14 21:23:00,0,451715.244,7973846.256,2699
"tm2",130.47,2014-11-14 21:28:00,0,451700.571,7973882.4,2699
"tm2",65.68,2014-11-14 21:33:00,0,451704.611,7973872.673,2699
"tm2",98.09,2014-11-14 21:38:00,0,451703.417,7973885.284,2699
"tm2",134.2,2014-11-14 21:43:00,0,451685.616,7973904.491,2699
"tm2",89.93999,2014-11-14 21:48:00,1,451751.4623,7973908.224,2700
"tm2",88.05,2014-11-15 18:33:00,0,451696.5,7973899,2699
"tm2",127.69,2014-11-15 18:38:00,0,451687.6,7973901,2699
"tm2",112.58,2014-11-15 18:42:00,0,451683.3,7973866,2699
"tm2",88.98,2014-11-15 18:47:00,0,451671.8,7973824,2699
"tm2",102.29,2014-11-15 18:52:00,0,451661.4,7973802,2765
"tm2",86.12,2014-11-15 18:57:00,0,451669,7973802,2765
"tm2",105.17,2014-11-15 19:01:00,0,451659.3,7973793,2765
"tm2",67.93,2014-11-15 19:06:00,0,451669.9,7973786,2765
"tm2",103.28,2014-11-15 19:14:00,0,451673.5,7973783,2765
"tm2",109.7,2014-11-15 19:31:00,1,451689.8,7973762,2765
"tm2",101.66,2014-11-15 20:28:00,0,451673.5,7973758,2765
"tm2",85.25,2014-11-15 20:33:00,0,451662.2,7973747,2765
"tm2",74.71,2014-11-15 20:37:00,0,451669.5,7973746,2765
"tm2",102.48,2014-11-15 20:42:00,0,451693.7,7973758,2765
