id,alt,date,InBurrow,x,y
tm15,211.61,5/7/2015 21:09,0,373267.607,8211613.186
tm15,211.01,5/7/2015 21:14,0,373269.198,8211615.519
tm15,217.85,5/7/2015 21:19,0,373271.21,8211618.85
tm15,216.22,5/7/2015 21:24,0,373270.043,8211617.184
tm15,213.65,5/7/2015 21:28,0,373266.757,8211612.296
tm15,217.7,5/7/2015 21:33,0,373274.53,8211617.984
tm15,216,5/7/2015 21:38,0,373273.676,8211617.647
tm15,215.23,5/7/2015 21:43,1,373258.6685,8211607.02
tm15,204.61,5/7/2015 22:10,0,373262.689,8211613.158
tm15,204.48,5/7/2015 22:20,0,373259.823,8211609.49
tm15,204.08,5/7/2015 22:29,0,373262.674,8211615.813
tm15,203.68,5/7/2015 22:40,1,373266.1244,8211612.818
tm15,233.28,6/7/2015 0:29,0,373261.466,8211621.338
tm15,218.07,6/7/2015 0:42,0,373258.655,8211608.045
tm15,212.48,6/7/2015 0:54,0,373268.78,8211613.746
tm15,229.49,6/7/2015 1:04,0,373260.673,8211610.38
tm15,221.44,6/7/2015 1:14,0,373259.8,8211613.473
tm15,219.36,6/7/2015 1:27,0,373262.69,8211612.937
tm15,219.36,6/7/2015 2:01,0,373262.69,8211612.937
tm15,219.21,6/7/2015 2:24,0,373395.687,8211318.405
tm15,212.44,6/7/2015 2:30,0,373419.149,8211291.765
tm15,170.41,6/7/2015 2:49,0,373413.062,8211290.513
tm15,212.37,6/7/2015 3:06,0,373254.27,8211385.744
tm15,205.14,6/7/2015 3:11,0,373183.766,8211300.587
tm15,202.12,6/7/2015 3:15,0,373134.196,8211256.377
tm15,186.5,6/7/2015 3:20,0,373200.986,8211280.993
tm15,207.13,6/7/2015 3:25,1,373175.1225,8211356.506
tm15,204.93,6/7/2015 19:35,0,373128.58,8211395.641
tm15,214.56,6/7/2015 19:40,0,373093.006,8211408.934
tm15,215.12,6/7/2015 19:45,0,373098.439,8211449.459
tm15,200.96,6/7/2015 19:49,0,373094.698,8211467.804
tm15,201.19,6/7/2015 19:54,0,373081.113,8211487.309
tm15,216.17,6/7/2015 20:04,0,373057.092,8211554.992
tm15,225.4,6/7/2015 20:08,0,373075.657,8211580.436
tm15,212.63,6/7/2015 20:13,0,373142.585,8211655.504
tm15,214.6,6/7/2015 20:18,0,373220.952,8211638.143
tm15,218.04,6/7/2015 20:22,0,373284.269,8211616.38
tm15,214.98,6/7/2015 20:27,0,373348.15,8211570.722
tm15,207.47,6/7/2015 20:31,0,373348.469,8211589.754
tm15,204.18,6/7/2015 20:36,1,373347.2541,8211575.164
tm15,204.15,6/7/2015 21:43,0,373345.663,8211575.576
tm15,207.56,6/7/2015 21:47,0,373350.182,8211570.734
tm15,196.11,6/7/2015 21:52,0,373412.166,8211501.72
tm15,165.47,6/7/2015 21:57,0,373463.048,8211448.241
tm15,190.35,6/7/2015 22:01,0,373490.924,8211435.014
tm15,189.12,6/7/2015 22:06,0,373508.995,8211416.199
tm15,188.01,6/7/2015 22:11,0,373547.003,8211388.758
tm15,184.07,6/7/2015 22:16,0,373562.212,8211384.198
tm15,173.18,6/7/2015 22:21,0,373586.415,8211358.78
tm15,203.08,6/7/2015 22:26,0,373596.947,8211368.134
tm15,208.21,6/7/2015 22:32,0,373596.532,8211365.808
tm15,200.66,6/7/2015 22:37,0,373621.576,8211342.939
tm15,195.55,6/7/2015 22:42,0,373658.917,8211301.332
tm15,201.86,6/7/2015 22:46,0,373669.211,8211277.603
tm15,187.73,6/7/2015 22:51,0,373691.404,8211248.411
tm15,203.22,6/7/2015 22:55,0,373712.292,8211241.782
tm15,224.74,6/7/2015 23:00,0,373715.147,8211247.22
tm15,190.32,6/7/2015 23:05,0,373722.84,8211248.149
tm15,191.5,6/7/2015 23:09,0,373740.812,8211246.593
tm15,190.02,6/7/2015 23:14,0,373787.06,8211217.76
tm15,201.19,6/7/2015 23:19,0,373787.073,8211215.437
tm15,175.71,6/7/2015 23:23,0,373787.51,8211213.89
tm15,199.52,6/7/2015 23:28,0,373789.959,8211215.564
tm15,186.01,6/7/2015 23:33,0,373768.135,8211236.35
tm15,195.65,6/7/2015 23:37,0,373726.764,8211272.402
tm15,190.96,6/7/2015 23:42,0,373641.64,8211330.884
tm15,204.15,6/7/2015 23:46,0,373588.746,8211381.142
tm15,204.85,6/7/2015 23:51,0,373579.266,8211393.369
tm15,193.66,6/7/2015 23:56,1,373494.6295,8211431.8
tm15,165.3,7/7/2015 19:43,0,373575.383,8211362.146
tm15,188,7/7/2015 19:47,0,373710.554,8211265.007
tm15,245.81,7/7/2015 19:52,0,373810.619,8211230.066
tm15,226.45,7/7/2015 20:06,0,373799.635,8211224.913
tm15,196.23,7/7/2015 20:11,0,373791.583,8211212.033
tm15,224.01,7/7/2015 20:15,0,373784.681,8211203.806
tm15,183.4,7/7/2015 20:20,0,373768.074,8211191.208
tm15,221.51,7/7/2015 20:29,0,373683.277,8211174.236
tm15,165.74,7/7/2015 20:34,0,373641.395,8211150.207
tm15,244.05,7/7/2015 20:39,0,373624.171,8211170.577
tm15,235.68,7/7/2015 20:44,0,373630.7,8211169.287
tm15,243.26,7/7/2015 20:49,0,373622.588,8211166.917
tm15,202.28,7/7/2015 20:54,0,373632.351,8211161.109
tm15,198.69,7/7/2015 21:01,0,373626.739,8211151.562
tm15,196.86,7/7/2015 21:05,0,373677.263,8211160.15
tm15,194.53,7/7/2015 21:10,0,373792.4,8211200.199
tm15,202.96,7/7/2015 21:15,0,373795.737,8211196.235
tm15,198.44,7/7/2015 21:19,0,373802.625,8211207.007
tm15,197.09,7/7/2015 21:24,0,373801.723,8211215.078
tm15,198.79,7/7/2015 21:28,0,373720.263,8211268.603
tm15,198.28,7/7/2015 21:33,0,373644.849,8211330.681
tm15,202.62,7/7/2015 21:38,0,373592.056,8211363.238
tm15,220,7/7/2015 21:42,0,373533.3,8211373.079
tm15,194.98,7/7/2015 21:47,1,373495.4224,8211432.113
tm15,200.56,8/7/2015 19:13,0,373557.374,8211370.23
tm15,198.5,8/7/2015 19:18,0,373552.328,8211392.329
tm15,177.67,8/7/2015 19:22,0,373590.844,8211369.537
tm15,196.12,8/7/2015 19:27,0,373610.815,8211373.524
tm15,196.22,8/7/2015 19:32,0,373673.094,8211308.826
tm15,193.04,8/7/2015 19:36,0,373748.146,8211254.159
tm15,190.33,8/7/2015 19:46,0,373788.686,8211213.897
tm15,198.69,8/7/2015 19:55,0,373786.283,8211204.036
tm15,200,8/7/2015 20:00,0,373748.488,8211194.526
tm15,182.89,8/7/2015 20:05,0,373699.193,8211176.872
tm15,226.57,8/7/2015 20:09,0,373706.959,8211165.078
tm15,197.7,8/7/2015 20:14,0,373686.606,8211171.6
tm15,197.45,8/7/2015 20:19,0,373688.629,8211173.049
tm15,195.89,8/7/2015 20:23,0,373650.742,8211160.993
tm15,197.63,8/7/2015 20:28,0,373616.798,8211169.871
tm15,198.09,8/7/2015 20:33,0,373599.856,8211141.117
tm15,204.91,8/7/2015 20:37,0,373583.896,8211146.005
tm15,189.59,8/7/2015 20:42,0,373578.221,8211147.521
tm15,203.73,8/7/2015 20:47,0,373563.7,8211125.42
tm15,200.95,8/7/2015 20:51,0,373529.978,8211095.685
tm15,180.06,8/7/2015 20:56,0,373527.455,8211106.735
tm15,190.05,8/7/2015 21:01,0,373515.909,8211125.145
tm15,201.39,8/7/2015 21:06,0,373513.185,8211115.282
tm15,202.33,8/7/2015 21:10,0,373514.808,8211112.083
tm15,200.02,8/7/2015 21:15,0,373516.448,8211105.786
tm15,203.71,8/7/2015 21:20,0,373515.52,8211118.283
tm15,201.74,8/7/2015 21:24,0,373516.831,8211113.422
tm15,196.24,8/7/2015 21:29,1,373486.6025,8211156.899
tm15,201.44,9/7/2015 20:47,0,373472.931,8211161.63
tm15,196.92,9/7/2015 20:52,0,373481.067,8211159.796
tm15,195.85,9/7/2015 20:56,0,373470.526,8211152.212
tm15,189.75,9/7/2015 21:01,1,373490.3568,8211155.704
tm15,217.91,9/7/2015 21:25,0,373504.288,8211156.389
tm15,214.55,9/7/2015 21:30,0,373520.672,8211152.058
tm15,234.99,9/7/2015 21:35,1,373484.402,8211155.229
tm15,184.71,10/7/2015 4:52,0,373463.116,8211157.812
tm15,218.67,10/7/2015 4:57,0,373510.475,8211158.97
tm15,223.97,10/7/2015 5:02,1,373484.0555,8211158.287
tm15,211.09,11/7/2015 18:48,0,373363.499,8211541.934
tm15,207.32,11/7/2015 18:52,0,373351.861,8211576.276
tm15,203.7,11/7/2015 18:57,0,373345.55,8211595.269
tm15,208.14,11/7/2015 19:02,0,373338.249,8211600.427
tm15,212.29,11/7/2015 19:06,0,373318.961,8211626.317
tm15,208.87,11/7/2015 19:11,0,373305.039,8211630.219
tm15,209.84,11/7/2015 19:16,0,373283.016,8211629.65
tm15,220.83,11/7/2015 19:20,0,373269.054,8211640.412
tm15,220.99,11/7/2015 19:25,0,373260.372,8211662.711
tm15,230.63,11/7/2015 19:30,0,373247.792,8211656.332
tm15,211.81,11/7/2015 19:34,0,373264.42,8211665.28
tm15,188.41,11/7/2015 19:39,0,373245.299,8211662.182
tm15,208.88,11/7/2015 19:44,0,373240.811,8211661.714
tm15,176.44,11/7/2015 19:49,0,373232.985,8211665.32
tm15,187.28,11/7/2015 19:53,0,373228.833,8211680.675
tm15,186.32,11/7/2015 19:58,0,373244.281,8211690.279
tm15,208.3,11/7/2015 20:03,0,373224.906,8211731.325
tm15,208.87,11/7/2015 20:07,0,373221.182,8211746.683
tm15,212.8,11/7/2015 20:12,0,373227.08,8211780.683
tm15,204.74,11/7/2015 20:17,0,373225.827,8211775.586
tm15,211.66,11/7/2015 20:21,0,373233.228,8211771.425
tm15,214.97,11/7/2015 20:26,0,373230.04,8211768.087
tm15,213.41,11/7/2015 20:31,0,373229.193,8211766.533
tm15,216.45,11/7/2015 20:35,0,373229.534,8211781.582
tm15,211.77,11/7/2015 20:40,0,373216.72,8211741.567
tm15,209.15,11/7/2015 20:45,0,373227.393,8211726.471
tm15,212.53,11/7/2015 20:50,0,373229.066,8211714.421
tm15,213.33,11/7/2015 20:54,0,373233.963,8211718.211
tm15,211.14,11/7/2015 20:59,0,373227.109,8211701.576
tm15,213.31,11/7/2015 21:04,0,373212.06,8211696.842
tm15,210.94,11/7/2015 21:08,0,373203.918,8211699.561
tm15,210.13,11/7/2015 21:13,0,373214.075,8211699.62
tm15,211.51,11/7/2015 21:18,0,373188.888,8211673.031
tm15,210.31,11/7/2015 21:22,0,373195.495,8211658.354
tm15,212.45,11/7/2015 21:27,0,373200.87,8211653.296
tm15,210.23,11/7/2015 21:32,0,373212.803,8211642.19
tm15,211.82,11/7/2015 21:37,0,373225.054,8211631.418
tm15,208.73,11/7/2015 21:41,0,373253.292,8211611.112
tm15,211.51,11/7/2015 21:47,0,373259.118,8211602.073
tm15,210.82,11/7/2015 21:51,0,373286.984,8211571.919
tm15,209.7,11/7/2015 21:56,0,373332.11,8211534.008
tm15,211.25,11/7/2015 22:01,0,373337.784,8211532.713
tm15,206.05,11/7/2015 22:05,0,373339.795,8211536.376
tm15,208.28,11/7/2015 22:10,0,373337.017,8211535.917
tm15,213.82,11/7/2015 22:15,0,373330.53,8211529.905
tm15,212.05,11/7/2015 22:19,0,373318.674,8211527.735
tm15,211.87,11/7/2015 22:24,0,373303.155,8211530.411
tm15,218.3,11/7/2015 22:29,0,373312.938,8211521.174
tm15,208.78,11/7/2015 22:33,0,373319.789,8211482.6
tm15,214.67,11/7/2015 22:38,0,373311.151,8211478.788
tm15,208.13,11/7/2015 22:43,0,373306.356,8211475.774
tm15,208.33,11/7/2015 22:47,0,373299.01,8211470.421
tm15,203.19,11/7/2015 22:52,0,373297.391,8211472.956
tm15,205.65,11/7/2015 22:57,0,373307.158,8211466.484
tm15,204.56,11/7/2015 23:02,0,373292.122,8211459.649
tm15,200.66,11/7/2015 23:06,0,373298.703,8211449.397
tm15,205.88,11/7/2015 23:11,0,373319.981,8211449.298
tm15,205.63,11/7/2015 23:16,0,373337.51,8211450.395
tm15,202.71,11/7/2015 23:20,0,373332.648,8211440.52
tm15,212.1,11/7/2015 23:25,0,373331.143,8211423.362
tm15,204.28,11/7/2015 23:30,0,373347.417,8211419.694
tm15,230.66,11/7/2015 23:34,0,373348.287,8211417.155
tm15,193.51,11/7/2015 23:39,0,373366.274,8211412.833
tm15,208.97,11/7/2015 23:44,0,373369.909,8211412.854
tm15,202.03,11/7/2015 23:48,0,373370.4,8211401.903
tm15,200.8,11/7/2015 23:53,0,373350.442,8211395.592
tm15,194.96,11/7/2015 23:58,0,373348.368,8211402.993
tm15,206.63,12/7/2015 0:04,0,373341.424,8211402.068
tm15,186.82,12/7/2015 0:09,0,373348.457,8211387.615
tm15,207.27,12/7/2015 0:14,0,373359.952,8211378.166
tm15,207.22,12/7/2015 0:19,0,373372.575,8211377.022
tm15,198.07,12/7/2015 0:23,0,373379.116,8211373.851
tm15,192.43,12/7/2015 0:28,0,373377.574,8211363.11
tm15,204.74,12/7/2015 0:37,0,373375.195,8211349.155
tm15,215.17,12/7/2015 0:42,0,373378.055,8211335.231
tm15,211.33,12/7/2015 0:47,0,373382.211,8211337.579
tm15,202.41,12/7/2015 0:51,0,373384.538,8211342.018
tm15,199.39,12/7/2015 0:56,1,373418.5892,8211290.925
tm15,176.06,12/7/2015 19:08,0,373427.006,8211264.15
tm15,220.01,12/7/2015 19:13,0,373428.914,8211229.974
tm15,205.17,12/7/2015 19:18,0,373433.556,8211203.668
tm15,201.66,12/7/2015 19:22,0,373431.185,8211188.275
tm15,183.21,12/7/2015 19:27,0,373419.904,8211160.55
tm15,204.77,12/7/2015 19:32,0,373441.282,8211124.605
tm15,212.1,12/7/2015 19:37,0,373457.244,8211119.165
tm15,212.33,12/7/2015 19:41,0,373450.28,8211121.669
tm15,207.28,12/7/2015 19:46,0,373483.253,8211133.034
tm15,197.04,12/7/2015 19:51,0,373496.318,8211129.347
tm15,184.76,12/7/2015 19:55,0,373630.337,8211158.11
tm15,205.09,12/7/2015 20:00,0,373749.227,8211196.189
tm15,197.26,12/7/2015 20:05,0,373798.961,8211212.075
tm15,197.62,12/7/2015 20:09,0,373799.324,8211204.664
tm15,200.83,12/7/2015 20:14,0,373798.543,8211210.413
tm15,189.76,12/7/2015 20:19,0,373800.58,8211209.319
tm15,196.96,12/7/2015 20:24,0,373794.823,8211206.519
tm15,205.51,12/7/2015 20:28,0,373787.118,8211207.582
tm15,194.68,12/7/2015 20:33,0,373774.806,8211210.498
tm15,193.37,12/7/2015 20:38,0,373777.27,8211209.627
tm15,198.98,12/7/2015 20:42,0,373773.269,8211198.872
tm15,195.1,12/7/2015 20:47,0,373726.08,8211186.763
tm15,194.96,12/7/2015 20:52,0,373693.852,8211175.846
tm15,194.66,12/7/2015 20:57,0,373678.049,8211172.325
tm15,197,12/7/2015 21:01,0,373658.419,8211164.799
tm15,187.75,12/7/2015 21:06,0,373618.888,8211159.593
tm15,197.32,12/7/2015 21:11,0,373579.866,8211140.339
tm15,193.83,12/7/2015 21:15,0,373566.094,8211136.719
tm15,195.61,12/7/2015 21:20,0,373526.283,8211106.064
tm15,196.24,12/7/2015 21:25,0,373468.041,8211082.273
tm15,197.7,12/7/2015 21:29,0,373463.564,8211079.924
tm15,201.78,12/7/2015 21:34,0,373459.503,8211079.679
tm15,193.04,12/7/2015 21:39,0,373417.104,8211071.248
tm15,204.6,12/7/2015 21:43,0,373420.77,8211084.546
tm15,186.37,12/7/2015 21:48,0,373405.336,8211072.397
tm15,193.67,12/7/2015 21:53,0,373400.871,8211067.946
tm15,193.53,12/7/2015 21:58,0,373387.829,8211067.649
tm15,197.75,12/7/2015 22:03,0,373370.378,8211053.055
tm15,205.28,12/7/2015 22:07,0,373358.092,8211051.435
tm15,208.7,12/7/2015 22:12,0,373347.15,8211039.202
tm15,210.77,12/7/2015 22:17,0,373302.425,8211026.22
tm15,196.68,12/7/2015 22:21,0,373291.308,8211044.301
tm15,215.51,12/7/2015 22:26,0,373279.323,8211064.701
tm15,200.06,12/7/2015 22:31,0,373270.229,8211084.121
tm15,202.8,12/7/2015 22:35,0,373280.001,8211095.352
tm15,204.62,12/7/2015 22:40,0,373297.053,8211104.965
tm15,243.28,12/7/2015 22:45,0,373270.241,8211156.258
tm15,198.2,12/7/2015 22:49,0,373189.947,8211285.576
tm15,206.84,12/7/2015 22:54,0,373145.813,8211373.944
tm15,207.56,12/7/2015 22:59,0,373123.584,8211409.11
tm15,214.8,12/7/2015 23:04,0,373116.972,8211424.672
tm15,207.39,12/7/2015 23:08,0,373090.16,8211475.965
tm15,206.14,12/7/2015 23:13,0,373069.5,8211517.225
tm15,204.6,12/7/2015 23:18,0,373057.365,8211563.403
tm15,232.61,12/7/2015 23:22,0,373059.514,8211561.534
tm15,207.21,12/7/2015 23:27,0,373089,8211602.863
tm15,213.88,12/7/2015 23:32,0,373155.635,8211654.473
tm15,222.65,12/7/2015 23:36,0,373198.796,8211660.697
tm15,217.13,12/7/2015 23:41,0,373232.406,8211635.775
tm15,209.02,12/7/2015 23:46,0,373246.233,8211629.881
tm15,214.45,12/7/2015 23:50,0,373249.116,8211630.561
tm15,213.72,12/7/2015 23:55,0,373248.361,8211631.774
tm15,213.09,13/07/2015 00:00,0,373252.433,8211630.138
tm15,215.67,13/07/2015 00:04,0,373250.711,8211632.23
tm15,212.46,13/07/2015 00:09,0,373286.228,8211628.894
tm15,214.29,13/07/2015 00:14,0,373294.579,8211608.474
tm15,214.86,13/07/2015 00:18,0,373291.279,8211605.91
tm15,211.12,13/07/2015 00:23,0,373297.828,8211601.301
tm15,207.28,13/07/2015 00:28,0,373355.516,8211572.867
tm15,208.82,13/07/2015 00:32,0,373345.972,8211596.267
tm15,248.52,13/07/2015 00:37,0,373383.53,8211591.394
tm15,207.94,13/07/2015 00:42,0,373346.362,8211602.797
tm15,209.18,13/07/2015 00:46,0,373345.492,8211605.337
tm15,210.24,13/07/2015 00:51,0,373357.4,8211598.435
tm15,215.57,13/07/2015 00:56,0,373374.274,8211564.787
tm15,209.35,13/07/2015 01:01,0,373338.175,8211539.022
tm15,214.18,13/07/2015 01:06,0,373337.332,8211536.915
tm15,216.52,13/07/2015 01:10,0,373331.253,8211534.335
tm15,212.86,13/07/2015 01:20,0,373337.022,8211535.032
tm15,213.27,13/07/2015 01:24,0,373317.337,8211537.021
tm15,218.94,13/07/2015 01:29,0,373306.02,8211534.19
tm15,216.07,13/07/2015 01:34,0,373312.895,8211528.587
tm15,224.59,13/07/2015 01:38,0,373313.448,8211506.794
tm15,217.91,13/07/2015 01:43,0,373320.113,8211482.159
tm15,233.71,13/07/2015 01:48,0,373337.08,8211450.835
tm15,210.13,13/07/2015 01:57,1,373419.1108,8211291.701
tm15,232.78,13/07/2015 19:56,0,373393.66,8211317.619
tm15,203.82,13/07/2015 20:01,0,373384.378,8211314.135
tm15,201.65,13/07/2015 20:13,0,373378.004,8211344.082
tm15,208.6,13/07/2015 20:18,0,373368.611,8211359.85
tm15,207.81,13/07/2015 20:22,0,373361.145,8211375.186
tm15,213.61,13/07/2015 20:27,0,373349.566,8211399.238
tm15,206.65,13/07/2015 20:32,0,373332.254,8211434.765
tm15,209.88,13/07/2015 20:36,0,373319.41,8211474.189
tm15,212.91,13/07/2015 20:41,0,373322.725,8211529.86
tm15,217.85,13/07/2015 20:46,0,373339.094,8211528.074
tm15,213.67,13/07/2015 20:51,0,373338.617,8211536.701
tm15,208.2,13/07/2015 20:55,0,373343.587,8211583.42
tm15,206.61,13/07/2015 21:00,0,373344.376,8211594.82
tm15,209.18,13/07/2015 21:05,0,373342.766,8211596.028
tm15,208.23,13/07/2015 21:09,0,373341.908,8211596.465
tm15,202.47,13/07/2015 21:14,0,373336.154,8211611.479
tm15,207.48,13/07/2015 21:19,0,373311.015,8211650.722
tm15,201.96,13/07/2015 21:23,0,373296.813,8211647.543
tm15,215.69,13/07/2015 21:28,0,373311.95,8211692.55
tm15,213.57,13/07/2015 21:37,0,373275.146,8211715.129
tm15,213.55,13/07/2015 21:42,0,373279.169,8211722.123
tm15,212.87,13/07/2015 21:47,0,373274.348,8211723.755
tm15,214.5,13/07/2015 21:52,0,373266.008,8211742.294
tm15,204.54,13/07/2015 21:56,0,373249.323,8211743.194
tm15,209.96,13/07/2015 22:01,0,373264.591,8211709.758
tm15,215.53,13/07/2015 22:06,0,373261.764,8211699.452
tm15,212.42,13/07/2015 22:21,0,373253.813,8211668.98
tm15,221.57,13/07/2015 22:25,0,373254.983,8211670.093
tm15,216.14,13/07/2015 22:30,0,373261.223,8211663.491
tm15,210.74,13/07/2015 22:35,0,373255.037,8211660.8
tm15,216.07,13/07/2015 22:39,0,373252.284,8211656.137
tm15,212.52,13/07/2015 22:44,0,373259.669,8211636.264
tm15,214.97,13/07/2015 22:49,0,373290.684,8211635.005
tm15,210.97,13/07/2015 22:53,0,373292.428,8211629.151
tm15,212.24,13/07/2015 22:58,0,373286.647,8211630.335
tm15,211.27,13/07/2015 23:03,0,373265.483,8211629.217
tm15,196.6,13/07/2015 23:07,0,373245.103,8211621.908
tm15,205.53,13/07/2015 23:12,0,373289.46,8211568.946
tm15,204.2,13/07/2015 23:17,0,373299.655,8211562.477
tm15,207.64,13/07/2015 23:21,0,373298.49,8211560.589
tm15,198.79,13/07/2015 23:26,0,373299.683,8211557.609
tm15,190.75,13/07/2015 23:31,0,373299.034,8211540.345
tm15,205.03,13/07/2015 23:35,1,373314.0375,8211528.684
tm15,218.88,14/07/2015 00:46,0,373328.052,8211533.099
tm15,206.27,14/07/2015 00:51,0,373333.736,8211530.145
tm15,205.64,14/07/2015 00:56,0,373383.785,8211472.679
tm15,207.06,14/07/2015 01:01,0,373334.656,8211444.736
tm15,199.67,14/07/2015 01:05,0,373317.114,8211445.852
tm15,175.46,14/07/2015 01:10,0,373243.147,8211404.932
tm15,192.85,14/07/2015 01:15,0,373318.844,8211423.955
tm15,208.08,14/07/2015 01:20,0,373336.321,8211434.124
tm15,202.41,14/07/2015 01:25,0,373342.901,8211424.094
tm15,211.63,14/07/2015 01:29,0,373337.699,8211417.536
tm15,201.52,14/07/2015 01:34,0,373348.325,8211410.406
tm15,211.31,14/07/2015 01:39,0,373374.603,8211377.586
tm15,203.55,14/07/2015 01:43,0,373382.897,8211348.536
tm15,204.51,14/07/2015 01:48,0,373397.531,8211350.944
tm15,204.29,14/07/2015 01:53,0,373397.96,8211350.725
tm15,207.68,14/07/2015 01:57,1,373417.3777,8211291.159
tm15,197.07,14/07/2015 19:10,0,373417.221,8211273.83
tm15,187.17,14/07/2015 19:15,0,373435.38,8211239.747
tm15,205.3,14/07/2015 19:19,0,373469.068,8211182.519
tm15,199.03,14/07/2015 19:24,0,373493.058,8211138.401
tm15,197.11,14/07/2015 19:29,0,373500.089,8211124.279
tm15,198.04,14/07/2015 19:34,0,373527.021,8211107.728
tm15,212.35,14/07/2015 19:38,0,373576.303,8211127.705
tm15,218.94,14/07/2015 19:43,0,373646.338,8211146.032
tm15,206.11,14/07/2015 19:48,0,373659.789,8211149.649
tm15,207.46,14/07/2015 19:53,0,373752.135,8211192.444
tm15,204.03,14/07/2015 19:57,0,373798.971,8211210.194
tm15,216.64,14/07/2015 20:02,0,373797.265,8211209.521
tm15,200.85,14/07/2015 20:07,0,373798.986,8211207.65
tm15,206.49,14/07/2015 20:12,0,373801.015,8211208.104
tm15,197.83,14/07/2015 20:16,0,373801.77,8211207.002
tm15,198.28,14/07/2015 20:21,0,373799.721,8211209.977
tm15,197.97,14/07/2015 20:26,0,373802.595,8211212.317
tm15,195.81,14/07/2015 20:31,0,373755.009,8211194.784
tm15,196.5,14/07/2015 20:35,0,373714.708,8211174.859
tm15,196.59,14/07/2015 20:40,0,373665.382,8211162.405
tm15,198,14/07/2015 20:45,0,373657.676,8211163.799
tm15,191.51,14/07/2015 20:49,0,373651.493,8211179.143
tm15,196.73,14/07/2015 20:54,0,373632.274,8211174.606
tm15,200.63,14/07/2015 20:59,0,373621.786,8211157.618
tm15,196.84,14/07/2015 21:03,0,373593.73,8211146.504
tm15,193.26,14/07/2015 21:08,0,373565.686,8211133.287
tm15,200.82,14/07/2015 21:13,0,373587.214,8211145.47
tm15,213.82,14/07/2015 21:18,0,373615.203,8211168.202
tm15,194.69,14/07/2015 21:37,0,373636.83,8211163.237
tm15,184.51,14/07/2015 21:42,0,373642.564,8211170.019
tm15,203,14/07/2015 21:46,0,373640.915,8211159.277
tm15,197.13,14/07/2015 21:51,0,373653.197,8211161.671
tm15,203.19,14/07/2015 21:56,0,373657.721,8211155.944
tm15,193.24,14/07/2015 22:00,0,373678.848,8211163.478
tm15,203.16,14/07/2015 22:05,0,373733.793,8211184.041
tm15,205.03,14/07/2015 22:10,0,373798.156,8211203.219
tm15,197.22,14/07/2015 22:14,0,373795.233,8211209.509
tm15,182.67,14/07/2015 22:19,0,373798.107,8211211.849
tm15,190.88,14/07/2015 22:24,0,373767.43,8211228.822
tm15,188.78,14/07/2015 22:28,0,373721.883,8211265.846
tm15,199.83,14/07/2015 22:33,0,373683.421,8211297.932
tm15,192.12,14/07/2015 22:38,0,373632.121,8211349.97
tm15,193.42,14/07/2015 22:42,0,373614.156,8211350.309
tm15,200.98,14/07/2015 22:47,0,373583.873,8211373.148
tm15,197.27,14/07/2015 22:52,0,373571.969,8211379.386
tm15,196.48,14/07/2015 22:56,0,373532.662,8211409.586
tm15,198.73,14/07/2015 23:01,0,373498.6,8211438.931
tm15,204.69,14/07/2015 23:06,0,373449.482,8211483.126
tm15,204.34,14/07/2015 23:10,0,373407.269,8211516.628
tm15,203.38,14/07/2015 23:15,1,373313.2448,8211527.278
tm15,209.98,15/07/2015 18:29,0,373346.367,8211527.673
tm15,209.86,15/07/2015 18:33,0,373354.671,8211570.981
tm15,247.35,15/07/2015 18:38,0,373358.048,8211634.508
tm15,214.35,15/07/2015 18:42,0,373330.643,8211640.103
tm15,210.37,15/07/2015 18:47,0,373329.037,8211640.537
tm15,206.34,15/07/2015 18:52,0,373325.374,8211645.384
tm15,209.28,15/07/2015 18:56,0,373294.435,8211689.019
tm15,226.85,15/07/2015 19:01,0,373285.303,8211733.775
tm15,206.02,15/07/2015 19:06,0,373261.103,8211739.942
tm15,207.54,15/07/2015 19:10,0,373275.344,8211680.721
tm15,210.07,15/07/2015 19:15,0,373292.761,8211627.051
tm15,198.56,15/07/2015 19:24,0,373562.507,8211388.626
tm15,249.74,15/07/2015 19:29,0,373610.665,8211399.635
tm15,221.2,15/07/2015 19:34,0,373669.437,8211312.677
tm15,184.95,15/07/2015 19:38,0,373776.49,8211215.155
tm15,165.87,15/07/2015 19:43,0,373780.588,8211208.982
tm15,171.12,15/07/2015 19:48,0,373783.474,8211209.22
tm15,182.71,15/07/2015 19:52,0,373753.93,8211233.723
tm15,214.19,15/07/2015 19:57,0,373783.828,8211203.358
tm15,188.67,15/07/2015 20:02,0,373741.527,8211196.588
tm15,194.23,15/07/2015 20:07,0,373740.63,8211203.774
tm15,198.37,15/07/2015 20:11,0,373720.773,8211179.983
tm15,192.9,15/07/2015 20:16,0,373705.368,8211162.746
tm15,201.47,15/07/2015 20:20,0,373662.642,8211155.419
tm15,191.8,15/07/2015 20:25,0,373636.378,8211167.438
tm15,195.39,15/07/2015 20:30,0,373700.835,8211170.132
tm15,201.47,15/07/2015 20:34,0,373731.304,8211189.337
tm15,219.75,15/07/2015 20:39,0,373714.218,8211185.588
tm15,196.28,15/07/2015 20:44,0,373731.704,8211194.208
tm15,193.37,15/07/2015 20:48,0,373757.068,8211189.928
tm15,195.09,15/07/2015 20:53,0,373799.708,8211212.301
tm15,195.5,15/07/2015 20:57,0,373796.831,8211210.625
tm15,197.05,15/07/2015 21:02,0,373796.839,8211209.076
